epoch,episode,turn,move,reward,winner
2,4641,"(0, 0, 255)",9-13,0.0,None
2,4641,"(255, 0, 0)",24-20,0.0,None
2,4641,"(0, 0, 255)",13-17,-81.0,None
2,4641,"(255, 0, 0)",21x14,7.0,None
2,4641,"(0, 0, 255)",10x17,-21.0,None
2,4641,"(255, 0, 0)",22x13,30.0,None
2,4641,"(0, 0, 255)",12-16,0.0,None
2,4641,"(255, 0, 0)",28-24,0.0,None
2,4641,"(0, 0, 255)",16-19,-102.0,None
2,4641,"(255, 0, 0)",23x16,60.0,None
2,4641,"(0, 0, 255)",7-10,-23.0,None
2,4641,"(255, 0, 0)",16x7,-21.0,None
2,4641,"(0, 0, 255)",2x11,30.0,None
2,4641,"(255, 0, 0)",27-23,0.0,None
2,4641,"(0, 0, 255)",11-16,-23.0,None
2,4641,"(255, 0, 0)",20x11,-21.0,None
2,4641,"(0, 0, 255)",8x15,30.0,None
2,4641,"(255, 0, 0)",26-22,0.0,None
2,4641,"(0, 0, 255)",15-18,-74.0,None
2,4641,"(255, 0, 0)",22x15,-42.0,None
2,4641,"(0, 0, 255)",10x19x26,-21.0,None
2,4641,"(255, 0, 0)",30x23,30.0,None
2,4641,"(0, 0, 255)",5-9,0.0,None
2,4641,"(255, 0, 0)",31-27,0.0,None
2,4641,"(0, 0, 255)",4-8,0.0,None
2,4641,"(255, 0, 0)",32-28,0.0,None
2,4641,"(0, 0, 255)",8-11,0.0,None
2,4641,"(255, 0, 0)",24-20,0.0,None
2,4641,"(0, 0, 255)",11-16,-51.0,None
2,4641,"(255, 0, 0)",20x11,30.0,None
2,4641,"(0, 0, 255)",6-10,-51.0,None
2,4641,"(255, 0, 0)",13x6,30.0,None
2,4641,"(0, 0, 255)",10-14,-49.0,None
2,4641,"(255, 0, 0)",25-22,-51.0,None
2,4641,"(0, 0, 255)",1x10,30.0,None
2,4641,"(255, 0, 0)",27-24,0.0,None
2,4641,"(0, 0, 255)",14-17,-72.0,None
2,4641,"(255, 0, 0)",22x13,60.0,None
2,4641,"(0, 0, 255)",10-15,0.0,None
2,4641,"(255, 0, 0)",29-25,28.0,None
2,4641,"(0, 0, 255)",15-19,-102.0,None
2,4641,"(255, 0, 0)",23x16,88.0,None
2,4641,"(0, 0, 255)",3-7,-429.0,"(255, 0, 0)"
2,4641,"(255, 0, 0)",11x2,570.0,"(255, 0, 0)"
