epoch,episode,turn,move,reward,winner
2,3102,"(0, 0, 255)",10-14,0.0,None
2,3102,"(255, 0, 0)",24-20,0.0,None
2,3102,"(0, 0, 255)",14-18,-53.0,None
2,3102,"(255, 0, 0)",22x15,7.0,None
2,3102,"(0, 0, 255)",11x18,7.0,None
2,3102,"(255, 0, 0)",23x14,-21.0,None
2,3102,"(0, 0, 255)",9x18,30.0,None
2,3102,"(255, 0, 0)",28-24,0.0,None
2,3102,"(0, 0, 255)",18-22,-81.0,None
2,3102,"(255, 0, 0)",25x18,30.0,None
2,3102,"(0, 0, 255)",12-16,5.0,None
2,3102,"(255, 0, 0)",20x11,-51.0,None
2,3102,"(0, 0, 255)",7x16,30.0,None
2,3102,"(255, 0, 0)",27-23,0.0,None
2,3102,"(0, 0, 255)",16-19,-102.0,None
2,3102,"(255, 0, 0)",23x16,60.0,None
2,3102,"(0, 0, 255)",8-12,-21.0,None
2,3102,"(255, 0, 0)",26-23,-72.0,None
2,3102,"(0, 0, 255)",12x19x26,-21.0,None
2,3102,"(255, 0, 0)",30x23,30.0,None
2,3102,"(0, 0, 255)",6-10,0.0,None
2,3102,"(255, 0, 0)",31-26,0.0,None
2,3102,"(0, 0, 255)",10-14,-23.0,None
2,3102,"(255, 0, 0)",18x9,-21.0,None
2,3102,"(0, 0, 255)",5x14,30.0,None
2,3102,"(255, 0, 0)",29-25,0.0,None
2,3102,"(0, 0, 255)",4-8,0.0,None
2,3102,"(255, 0, 0)",26-22,0.0,None
2,3102,"(0, 0, 255)",14-17,-102.0,None
2,3102,"(255, 0, 0)",21x14,60.0,None
2,3102,"(0, 0, 255)",8-12,0.0,None
2,3102,"(255, 0, 0)",24-20,0.0,None
2,3102,"(0, 0, 255)",12-16,-51.0,None
2,3102,"(255, 0, 0)",20x11,30.0,None
2,3102,"(0, 0, 255)",2-7,-100.0,None
2,3102,"(255, 0, 0)",11x2,100.0,None
2,3102,"(0, 0, 255)",1-5,0.0,None
2,3102,"(255, 0, 0)",23-19,0.0,None
2,3102,"(0, 0, 255)",3-7,-51.0,None
2,3102,"(255, 0, 0)",2x11,58.0,None
2,3102,"(0, 0, 255)",5-9,-422.0,"(255, 0, 0)"
2,3102,"(255, 0, 0)",14x5,560.0,"(255, 0, 0)"
