epoch,episode,turn,move,reward,winner
2,4900,"(0, 0, 255)",12-16,0.0,None
2,4900,"(255, 0, 0)",24-20,0.0,None
2,4900,"(0, 0, 255)",16-19,-51.0,None
2,4900,"(255, 0, 0)",23x16,30.0,None
2,4900,"(0, 0, 255)",10-14,0.0,None
2,4900,"(255, 0, 0)",28-24,0.0,None
2,4900,"(0, 0, 255)",14-18,-23.0,None
2,4900,"(255, 0, 0)",22x15,-21.0,None
2,4900,"(0, 0, 255)",11x18,30.0,None
2,4900,"(255, 0, 0)",26-23,-21.0,None
2,4900,"(0, 0, 255)",9-14,30.0,None
2,4900,"(255, 0, 0)",30-26,0.0,None
2,4900,"(0, 0, 255)",8-12,-21.0,None
2,4900,"(255, 0, 0)",32-28,5.0,None
2,4900,"(0, 0, 255)",12x19,-51.0,None
2,4900,"(255, 0, 0)",23x16,30.0,None
2,4900,"(0, 0, 255)",7-11,5.0,None
2,4900,"(255, 0, 0)",16x7,-51.0,None
2,4900,"(0, 0, 255)",2x11,30.0,None
2,4900,"(255, 0, 0)",27-23,-51.0,None
2,4900,"(0, 0, 255)",18x27,30.0,None
2,4900,"(255, 0, 0)",25-22,-28.0,None
2,4900,"(0, 0, 255)",11-16,-51.0,None
2,4900,"(255, 0, 0)",20x11,2.0,None
2,4900,"(0, 0, 255)",14-17,-81.0,None
2,4900,"(255, 0, 0)",21x14,2.0,None
2,4900,"(0, 0, 255)",27-32,40.0,None
2,4900,"(255, 0, 0)",24-19,0.0,None
2,4900,"(0, 0, 255)",32-27,-51.0,None
2,4900,"(255, 0, 0)",31x24,30.0,None
2,4900,"(0, 0, 255)",5-9,-72.0,None
2,4900,"(255, 0, 0)",14x5,60.0,None
2,4900,"(0, 0, 255)",6-9,0.0,None
2,4900,"(255, 0, 0)",24-20,0.0,None
2,4900,"(0, 0, 255)",4-8,-100.0,None
2,4900,"(255, 0, 0)",11x4,100.0,None
2,4900,"(0, 0, 255)",9-13,0.0,None
2,4900,"(255, 0, 0)",26-23,0.0,None
2,4900,"(0, 0, 255)",13-17,-72.0,None
2,4900,"(255, 0, 0)",22x13,60.0,None
2,4900,"(0, 0, 255)",1-6,-28.0,None
2,4900,"(255, 0, 0)",23-18,0.0,None
2,4900,"(0, 0, 255)",6-10,-28.0,None
2,4900,"(255, 0, 0)",20-16,0.0,None
2,4900,"(0, 0, 255)",10-15,-102.0,None
2,4900,"(255, 0, 0)",18x11,60.0,None
2,4900,"(0, 0, 255)",3-7,-429.0,"(255, 0, 0)"
2,4900,"(255, 0, 0)",11x2,570.0,"(255, 0, 0)"
