epoch,episode,turn,agent,move,reward,success,winner
87,3955,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
87,3955,"(255, 0, 0)",Agent 2,24-20,0.1,True,None
87,3955,"(0, 0, 255)",Agent 1,16-19,-2.9,True,None
87,3955,"(255, 0, 0)",Agent 2,23x16,5.1,True,None
87,3955,"(0, 0, 255)",Agent 1,9-14,0.1,True,None
87,3955,"(255, 0, 0)",Agent 2,28-24,0.1,True,None
87,3955,"(0, 0, 255)",Agent 1,14-18,-2.9,True,None
87,3955,"(255, 0, 0)",Agent 2,22x15,-0.9000000000000004,True,None
87,3955,"(0, 0, 255)",Agent 1,10x19x28,25.1,True,None
87,3955,"(255, 0, 0)",Agent 2,27-24,0.1,True,None
87,3955,"(0, 0, 255)",Agent 1,6-10,0.1,True,None
87,3955,"(255, 0, 0)",Agent 2,32-27,0.1,True,None
87,3955,"(0, 0, 255)",Agent 1,11-15,0.1,True,None
87,3955,"(255, 0, 0)",Agent 2,26-23,0.1,True,None
87,3955,"(0, 0, 255)",Agent 1,15-19,-2.9,True,None
87,3955,"(255, 0, 0)",Agent 2,24x15x6,19.1,True,None
87,3955,"(0, 0, 255)",Agent 1,2x9,5.1,True,None
87,3955,"(255, 0, 0)",Agent 2,30-26,0.1,True,None
87,3955,"(0, 0, 255)",Agent 1,9-14,0.1,True,None
87,3955,"(255, 0, 0)",Agent 2,26-22,0.1,True,None
87,3955,"(0, 0, 255)",Agent 1,28-32,20.1,True,None
87,3955,"(255, 0, 0)",Agent 2,27-24,0.1,True,None
87,3955,"(0, 0, 255)",Agent 1,32-27,0.1,True,None
87,3955,"(255, 0, 0)",Agent 2,31-26,-2.9,True,None
87,3955,"(0, 0, 255)",Agent 1,27x18,2.0999999999999996,True,None
87,3955,"(255, 0, 0)",Agent 2,22x15,5.1,True,None
87,3955,"(0, 0, 255)",Agent 1,7-10,-2.9,True,None
87,3955,"(255, 0, 0)",Agent 2,15x6,2.0999999999999996,True,None
87,3955,"(0, 0, 255)",Agent 1,1x10,5.1,True,None
87,3955,"(255, 0, 0)",Agent 2,26-23,0.1,True,None
87,3955,"(0, 0, 255)",Agent 1,14-18,-2.9,True,None
87,3955,"(255, 0, 0)",Agent 2,23x14x7,22.1,True,None
87,3955,"(0, 0, 255)",Agent 1,3x10,5.1,True,None
87,3955,"(255, 0, 0)",Agent 2,21-17,0.1,True,None
87,3955,"(0, 0, 255)",Agent 1,8-12,0.1,True,None
87,3955,"(255, 0, 0)",Agent 2,17-14,-5.9,True,None
87,3955,"(0, 0, 255)",Agent 1,10x17,8.1,True,None
87,3955,"(255, 0, 0)",Agent 2,25-21,-2.9,True,None
87,3955,"(0, 0, 255)",Agent 1,12x19x28,22.1,True,None
87,3955,"(255, 0, 0)",Agent 2,21x14,5.1,True,None
87,3955,"(0, 0, 255)",Agent 1,28-32,20.1,True,None
87,3955,"(255, 0, 0)",Agent 2,20-16,0.1,True,None
87,3955,"(0, 0, 255)",Agent 1,32-27,0.1,True,None
87,3955,"(255, 0, 0)",Agent 2,16-11,0.1,True,None
87,3955,"(0, 0, 255)",Agent 1,27-23,0.1,True,None
87,3955,"(255, 0, 0)",Agent 2,14-9,-2.9,True,None
87,3955,"(0, 0, 255)",Agent 1,5x14,5.1,True,None
87,3955,"(255, 0, 0)",Agent 2,29-25,0.1,True,None
87,3955,"(0, 0, 255)",Agent 1,23-27,0.1,True,None
87,3955,"(255, 0, 0)",Agent 2,25-21,0.1,True,None
87,3955,"(0, 0, 255)",Agent 1,27-32,0.1,True,None
87,3955,"(255, 0, 0)",Agent 2,21-17,-2.9,True,None
87,3955,"(0, 0, 255)",Agent 1,14x21,8.1,True,None
87,3955,"(255, 0, 0)",Agent 2,11-8,-2.9,True,None
87,3955,"(0, 0, 255)",Agent 1,4x11,505.1,True,"(0, 0, 255)"
